customer_id,first_name,last_name,age,city,product,quantity,unit_price,amount
2455,Charlie,Smith,,Dallas,Tool Beta,25,155,3875
2456,Diana,Johnson,30,San Antonio,Widget B,,96,3360
2457,Fiona,Garcia,67,San Antonio,Widget A,29,192,5568
2458,,Johnson,72,Houston,Tool Alpha,24,100,2400
2459,Alice,Martinez,52,San Antonio,Gadget Y,34,152,5168
2460,Alice,Rodriguez,51,Chicago,Widget A,25,180,4500
2461,Charlie,Jones,,Philadelphia,Tool Alpha,16,33,528
2462,Diana,Smith,49,Los Angeles,Tool Alpha,13,194,2522
2463,Ivan,Rodriguez,41,Philadelphia,Gadget X,33,46,1518
2464,Diana,Williams,73,Philadelphia,Widget B,2,129,258
2465,Ivan,Rodriguez,22,Phoenix,Widget A,18,102,1836
2466,Fiona,Davis,25,Philadelphia,Tool Beta,25,37,925
2467,Diana,Williams,68,,Gadget Y,5,97,485
2468,Bob,Johnson,189,New York,Tool Beta,1391,182,5824
2469,Diana,Miller,74,Phoenix,Gadget Y,19,100,1900
2470,Alice,Miller,67,Los Angeles,Gadget X,48,173,8304
2471,George,Miller,35,Dallas,Widget A,40,192,7680
2472,Fiona,Brown,75,Dallas,Widget B,40,162,6480
2473,Diana,Johnson,70,San Diego,Tool Beta,26,86,2236
2474,Edward,Smith,62,Philadelphia,Gadget X,33,119,3927
2475,  HANNAH  ,Jones,70,los angeles,Widget B,,48,816
2476,Julia,Rodriguez,58,Los Angeles,Widget A,41,72,2952
2477,George,Williams,30,Phoenix,Widget B,5,95,475
2478,Diana,Williams,42,San Jose,Gadget X,2,63,126
2479,George,Williams,62,Philadelphia,Widget A,28,158,4424
2480,Alice,Johnson,18,Philadelphia,Gadget X,1,165,165
2481,Alice,Jones,64,San Jose,Gadget X,2,190,380
2482,Edward,Miller,49,Houston,Tool Beta,27,,4752
2483,Fiona,Miller,54,Philadelphia,Gadget Y,41,90,3690
2484,Charlie,Brown,69,New York,Widget A,19,95,1805
2485,Edward,Jones,55,Dallas,Gadget Y,22,163,3586
2486,Alice,Jones,42,San Jose,Gadget Y,1,113,113
2487,Ivan,Rodriguez,25,San Diego,Widget A,43,86,3698
2488,Edward,Smith,34,Houston,Tool Beta,42,138,5796
2489,Bob,Johnson,45,Dallas,Widget A,11,19,209
2490,George,Jones,35,Phoenix,Widget B,15,43,645
2491,Fiona,Williams,20,Los Angeles,Gadget X,3,165,495
2492,Alice,Davis,60,Chicago,Tool Alpha,42,181,7602
2493,Julia,Davis,35,Houston,Gadget Y,45,166,7470
2494,Diana,Garcia,40,Los Angeles,Tool Beta,45,119,5355
2495,George,Garcia,49,New York,Gadget X,46,43,1978
2496,Hannah,Jones,55,Houston,Tool Beta,34,59,2006
2497,Diana,Martinez,32,Phoenix,Widget A,29,25,725
2498,,Smith,33,Los Angeles,Gadget X,13,12,156
2499,Diana,Jones,57,Dallas,Gadget X,50,98,4900
2500,George,Williams,59,Houston,Widget B,15,34,510
2501,Ivan,Miller,18,Chicago,Tool Beta,14,147,2058
2502,Bob,Garcia,,San Diego,Widget B,38,12,456
2503,Fiona,Miller,39,Chicago,Widget A,3,38,114
2504,Fiona,Smith,20,Chicago,Gadget Y,32,175,5600
2505,Bob,Jones,72,,Widget A,37,105,3885
2506,Diana,Brown,67,Phoenix,Tool Alpha,6,107,642
2507,Fiona,Jones,42,Los Angeles,Widget B,40,180,7200
2508,Alice,Brown,35,Houston,Widget B,14,17,238
2509,George,Johnson,44,New York,Tool Beta,24,198,4752
2510,Alice,Rodriguez,32,Chicago,Widget B,49,35,1715
2511,Julia,Garcia,23,San Antonio,Tool Alpha,38,130,4940
2512,Ivan,Davis,36,Houston,Tool Alpha,25,178,4450
2513,Julia,Rodriguez,179,San Diego,Tool Alpha,3664,132,1320
2514,Alice,Miller,62,New York,Gadget Y,10,169,1690
2515,Diana,Martinez,42,New York,Widget B,40,24,960
2516,Charlie,Davis,27,Phoenix,Widget B,43,195,8385
2517,Alice,Jones,63,Chicago,Tool Beta,38,55,2090
2518,Ivan,Rodriguez,40,San Antonio,Gadget Y,15,107,1605
2519,George,Garcia,,San Diego,Gadget X,11,162,1782
2520,Hannah,Rodriguez,75,New York,Tool Beta,18,83,1494
2521,Edward,Johnson,63,Philadelphia,Gadget Y,42,137,5754
2522,Diana,Brown,58,Chicago,Gadget X,24,21,504
2523,George,Johnson,31,San Diego,Gadget Y,35,,595
2524,Edward,Miller,61,Dallas,Gadget Y,39,69,2691
2525,Edward,Smith,51,San Antonio,Gadget Y,3,188,564
2526,George,Rodriguez,52,Houston,Gadget X,13,110,1430
2527,George,Martinez,73,,Gadget Y,6,64,384
2528,Alice,Rodriguez,38,San Diego,Gadget Y,8,143,1144
2529,Ivan,Brown,57,San Antonio,Widget B,50,86,4300
2530,Ivan,Smith,19,New York,Tool Beta,7,40,280
2531,Bob,Rodriguez,46,Chicago,Gadget Y,45,28,1260
2532,Hannah,Garcia,22,Los Angeles,Gadget X,14,119,1666
2533,Bob,Jones,53,Philadelphia,Tool Beta,3,135,405
2534,Edward,Jones,75,San Antonio,Tool Beta,6,170,1020
2535,Diana,Rodriguez,71,Philadelphia,Tool Alpha,29,55,1595
2536,Charlie,Davis,26,Chicago,Tool Beta,8,126,1008
2537,Fiona,Jones,60,Dallas,Gadget Y,32,14,448
2538,Bob,Jones,22,San Antonio,Widget B,42,11,462
2539,George,Jones,69,New York,Widget A,31,175,5425
2540,Hannah,Rodriguez,52,San Diego,Widget A,23,76,1748
2541,Bob,Rodriguez,26,Chicago,Tool Beta,28,193,5404
2542,Hannah,Smith,46,New York,Tool Beta,7,167,1169
2543,Ivan,Johnson,59,Philadelphia,Widget A,32,72,2304
2544,Charlie,Brown,21,New York,Tool Beta,2,118,236
2545,Fiona,Garcia,41,San Jose,Tool Alpha,19,137,2603
2546,Ivan,Miller,30,San Jose,Gadget X,6,188,1128
2547,Alice,Smith,37,San Jose,Tool Alpha,50,,9950
2548,  ALICE  ,Davis,57,philadelphia,Tool Beta,43,123,5289
2549,George,Miller,22,Phoenix,Gadget Y,47,97,4559
2550,Hannah,Davis,73,Phoenix,Gadget X,12,139,1668
2551,  EDWARD  ,Miller,75,phoenix,Tool Alpha,28,113,3164
2552,Julia,Jones,42,Houston,Widget A,12,37,444
2553,Edward,Johnson,34,Phoenix,Gadget X,,159,159
2554,Ivan,Johnson,44,Dallas,Widget A,18,57,1026
2555,Bob,Miller,23,San Jose,Gadget Y,8,67,536
2556,  EDWARD  ,Smith,53,los angeles,Gadget Y,43,155,6665
2557,Bob,Brown,,Houston,Tool Alpha,30,170,5100
2558,Charlie,Martinez,48,New York,Tool Beta,30,40,1200
2559,,Rodriguez,37,Chicago,Widget A,45,141,6345
2560,Julia,Miller,55,Phoenix,Widget B,8,,800
2561,Edward,Smith,21,Chicago,Tool Alpha,23,20,460
2562,  HANNAH  ,Brown,58,san antonio,Widget A,19,89,1691
2563,Edward,Williams,62,Chicago,Tool Alpha,14,51,714
2564,Ivan,Rodriguez,28,San Diego,Tool Beta,31,112,3472
2565,Fiona,Davis,58,Phoenix,Gadget Y,11,123,1353
2566,Ivan,Jones,49,Houston,Gadget X,31,50,1550
2567,George,Davis,36,Dallas,Tool Alpha,9,75,675
2568,Edward,Brown,42,Los Angeles,Tool Beta,43,122,5246
2569,Charlie,Garcia,26,New York,Widget A,40,157,6280
2570,Alice,Martinez,30,San Diego,Tool Alpha,49,172,8428
2571,  FIONA  ,Rodriguez,71,new york,Widget B,13,17,221
2572,Ivan,Brown,59,Philadelphia,Gadget Y,11,30,330
2573,Hannah,Davis,37,San Antonio,Widget B,3,88,264
2574,Edward,Brown,45,Houston,Tool Alpha,34,152,5168
2575,Ivan,Smith,61,San Jose,Gadget Y,49,122,5978
2576,Bob,Smith,53,Phoenix,Gadget Y,19,109,2071
2577,Fiona,Johnson,20,Philadelphia,Gadget X,4,78,312
2578,George,Martinez,42,Houston,Tool Beta,4,142,568
2579,Hannah,Martinez,64,San Antonio,Widget B,27,71,1917
2580,Ivan,Smith,66,San Jose,Tool Alpha,,14,196
2581,Julia,Miller,32,Philadelphia,Tool Beta,45,133,5985
2582,George,Davis,40,San Jose,Gadget Y,44,168,7392
2583,Bob,Jones,50,San Jose,Gadget Y,30,112,3360
2584,  IVAN  ,Brown,48,phoenix,Tool Alpha,20,116,2320
2585,Julia,Jones,29,San Antonio,Widget A,1,99,99
2586,Ivan,Jones,55,San Jose,Gadget X,12,80,960
2587,Bob,Miller,18,Phoenix,Widget B,40,17,680
2588,George,Miller,18,Chicago,Gadget Y,36,190,6840
2589,Ivan,Williams,33,Dallas,Gadget X,20,161,3220
2590,Charlie,Jones,52,San Jose,Tool Alpha,49,31,1519
2591,Fiona,Martinez,153,San Jose,Tool Alpha,3886,149,7450
2592,Fiona,Williams,53,Los Angeles,Tool Beta,36,152,5472
2593,Edward,Martinez,46,San Diego,Widget B,17,169,2873
2594,Charlie,Rodriguez,32,San Antonio,Gadget Y,36,111,3996
2595,Fiona,Johnson,73,Houston,Tool Beta,20,73,1460
2596,Fiona,Johnson,53,Los Angeles,Tool Alpha,28,165,4620
2597,Fiona,Garcia,40,San Jose,Widget B,9,193,1737
2598,Edward,Williams,36,Phoenix,Tool Beta,48,121,5808
2599,Fiona,Johnson,49,Chicago,Gadget Y,44,81,3564
2600,Hannah,Jones,18,Los Angeles,Tool Alpha,17,42,714
2601,Edward,Davis,71,Houston,Tool Alpha,12,23,276
2602,Alice,Brown,53,San Diego,Tool Alpha,13,46,598
2603,Julia,Rodriguez,23,San Antonio,Gadget X,21,169,3549
2604,Fiona,Davis,33,Los Angeles,Tool Beta,28,17,476
2605,Bob,Jones,26,San Jose,Widget B,47,141,6627
2606,  GEORGE  ,Miller,74,san antonio,Tool Alpha,12,142,1704
2607,Charlie,Garcia,69,San Jose,Widget B,27,10,270
2608,Edward,Garcia,47,Houston,Widget A,47,112,5264
2609,George,Jones,28,Los Angeles,Tool Alpha,1,177,177
2610,Julia,Williams,22,Houston,Tool Alpha,4,186,744
2611,Ivan,Johnson,37,San Diego,Tool Beta,21,97,2037
2612,Alice,Williams,74,Chicago,Tool Beta,26,113,2938
2613,Edward,Garcia,67,San Diego,Tool Alpha,8,149,1192
2614,Fiona,Martinez,57,Los Angeles,Gadget X,29,173,5017
2615,Alice,Davis,37,Houston,Widget B,27,198,5346
2616,Ivan,Jones,54,San Jose,Widget B,33,125,4125
2617,Ivan,Williams,30,San Antonio,Tool Alpha,37,111,4107
2618,Ivan,Brown,63,New York,Widget B,5,150,750
2619,Charlie,Garcia,43,Dallas,Gadget Y,19,19,361
2620,  CHARLIE  ,Martinez,31,los angeles,Tool Alpha,32,127,4064
2621,Fiona,Smith,58,San Antonio,Gadget Y,16,48,768
2622,Hannah,Williams,54,San Diego,Widget A,32,171,5472
2623,George,Brown,38,Houston,Gadget Y,47,94,4418
2624,Charlie,Garcia,73,Houston,Gadget Y,42,17,714
2625,George,Williams,67,Phoenix,Tool Beta,44,149,6556
2626,Alice,Miller,35,Phoenix,Tool Alpha,23,154,3542
2627,Alice,Rodriguez,21,Los Angeles,Tool Beta,11,174,1914
2628,  DIANA  ,Johnson,25,dallas,Widget B,41,79,3239
2629,Fiona,Smith,34,San Antonio,Widget B,44,127,5588
2630,Diana,Martinez,197,Philadelphia,Widget B,4801,161,7084
2631,Charlie,Brown,50,San Antonio,Widget B,30,149,4470
2632,Fiona,Jones,60,Phoenix,Gadget Y,19,108,2052
2633,,Brown,176,San Antonio,Widget B,2852,81,2754
2634,Charlie,Miller,18,Houston,Tool Beta,9,174,1566
2635,Diana,Williams,21,Philadelphia,Gadget Y,25,191,4775
2636,Hannah,Johnson,23,San Jose,Tool Alpha,4,119,476
2637,Hannah,Jones,69,Dallas,Gadget Y,27,102,2754
2638,Hannah,Martinez,60,New York,Widget B,8,10,80
2639,Fiona,Davis,47,Houston,Tool Alpha,18,173,3114
2640,Charlie,Martinez,59,Houston,Gadget Y,12,35,420
2641,Charlie,Williams,28,Chicago,Tool Alpha,35,32,1120
2642,Bob,Miller,63,Chicago,Tool Alpha,46,150,6900
2643,Julia,Rodriguez,38,Chicago,Gadget Y,19,164,3116
2644,Hannah,Rodriguez,75,Chicago,Widget B,9,114,1026
2645,Fiona,Jones,32,San Diego,Gadget Y,28,136,3808
2646,Julia,Smith,25,Houston,Tool Beta,11,57,627
2647,Alice,Davis,30,San Jose,Gadget Y,41,75,3075
2648,Fiona,Johnson,187,Chicago,Tool Alpha,3688,14,504
2649,Charlie,Miller,40,Chicago,Tool Alpha,49,177,8673
2650,Julia,Brown,57,San Antonio,Gadget X,50,78,3900
2651,Fiona,Rodriguez,154,Dallas,Tool Alpha,3227,119,5831
2652,  ALICE  ,Rodriguez,40,philadelphia,Widget A,10,88,880
2653,  DIANA  ,Johnson,72,phoenix,Tool Beta,1,123,123
2654,Ivan,Johnson,62,Los Angeles,Tool Beta,38,195,7410
2655,Charlie,Martinez,33,New York,Gadget X,8,131,1048
2656,Ivan,Smith,26,San Diego,Gadget X,20,43,860
2657,Hannah,Smith,68,San Diego,Gadget X,18,129,2322
2658,Diana,Williams,70,Houston,Gadget Y,40,42,1680
2659,Fiona,Williams,22,Philadelphia,Widget A,13,39,507
2660,Alice,Williams,52,Phoenix,Tool Beta,11,80,880
2661,Fiona,Davis,40,San Jose,Tool Beta,31,180,5580
2662,Ivan,Davis,65,Dallas,Tool Alpha,6,77,462
2663,  BOB  ,Jones,62,san jose,Tool Beta,44,61,2684
2664,Julia,Martinez,20,Dallas,Widget B,22,143,3146
2665,Bob,Brown,19,Chicago,Gadget X,28,118,3304
2666,Julia,Brown,42,San Antonio,Tool Beta,35,84,2940
2667,Hannah,Davis,41,Phoenix,Widget B,1,145,145
2668,Bob,Johnson,68,New York,Tool Beta,25,32,800
2669,Julia,Johnson,55,Phoenix,Widget B,32,21,672
2670,Julia,Martinez,71,San Jose,Gadget Y,44,66,2904
2671,Julia,Davis,51,Los Angeles,Widget A,25,192,4800
2672,Alice,Martinez,61,San Diego,Gadget Y,26,44,1144
2673,Julia,Garcia,66,Philadelphia,Widget B,4,17,68
2674,Edward,Brown,20,San Jose,Gadget Y,50,153,7650
2675,Ivan,Johnson,43,Phoenix,Gadget Y,6,156,936
2676,Fiona,Johnson,50,Chicago,Tool Alpha,30,162,4860
2677,Hannah,Williams,53,Chicago,Widget A,21,190,3990
2678,Hannah,Jones,39,Dallas,Tool Alpha,26,102,2652
2679,George,Williams,60,Chicago,Gadget Y,47,197,9259
2680,Alice,Martinez,26,San Antonio,Tool Alpha,23,46,1058
2681,Bob,Garcia,55,Chicago,Gadget Y,47,72,3384
2682,Edward,Davis,56,Houston,Gadget Y,47,29,1363
2683,Diana,Davis,36,San Antonio,Gadget X,4,44,176
2684,Ivan,Miller,58,San Antonio,Tool Beta,42,80,3360
2685,Edward,Brown,59,Los Angeles,Widget B,10,182,1820
2686,Hannah,Williams,53,San Diego,Widget A,42,197,8274
2687,Diana,Miller,57,Phoenix,Widget A,26,122,3172
2688,Julia,Rodriguez,52,San Jose,Gadget X,21,151,3171
2689,Charlie,Rodriguez,28,Chicago,Widget B,19,132,2508
2690,Charlie,Martinez,41,Dallas,Tool Alpha,20,132,2640
2691,Edward,Jones,53,Phoenix,Widget B,27,106,2862
2692,Bob,Garcia,52,Dallas,Tool Beta,45,52,2340
2693,Edward,Rodriguez,25,San Antonio,Widget A,38,36,1368
2694,Diana,Johnson,37,Phoenix,Tool Beta,4,38,152
2695,Diana,Smith,74,San Diego,Widget B,36,66,2376
2696,Edward,Miller,32,Los Angeles,Widget A,26,161,4186
2697,,Davis,55,New York,Tool Beta,10,106,1060
2698,Fiona,Smith,45,San Diego,Gadget X,6,58,348
2699,,Williams,70,Philadelphia,Tool Beta,27,53,1431
2700,  DIANA  ,Williams,68,los angeles,Tool Alpha,,83,166
2701,Julia,Brown,27,Phoenix,Widget A,9,185,1665
2702,  GEORGE  ,Smith,35,chicago,Gadget Y,47,136,6392
2703,Julia,Rodriguez,35,San Antonio,Gadget Y,23,13,299
2704,Diana,Williams,26,Phoenix,Widget B,45,115,5175
2705,Alice,Davis,20,San Diego,Gadget X,8,185,1480
2706,Edward,Smith,41,New York,Widget A,13,165,2145
2707,Diana,Miller,34,New York,Widget B,21,107,2247
2708,Alice,Davis,20,Dallas,Gadget X,14,35,490
2709,George,Miller,26,Dallas,Gadget X,37,46,1702
2710,Ivan,Johnson,20,Chicago,Tool Alpha,20,82,1640
2711,  JULIA  ,Miller,54,phoenix,Widget A,,29,261
2712,George,Martinez,62,Houston,Gadget X,9,167,1503
2713,Julia,Rodriguez,33,Chicago,Gadget X,27,197,5319
2714,Bob,Jones,50,San Diego,Gadget Y,43,83,3569
2715,Alice,Garcia,53,Phoenix,Widget A,8,70,560
2716,George,Brown,,Philadelphia,Widget A,40,41,1640
2717,Bob,Martinez,24,Los Angeles,Widget A,3,15,45
2718,Charlie,Smith,34,Dallas,Widget A,30,84,2520
2719,  GEORGE  ,Johnson,60,san diego,Widget B,25,36,900
2720,George,Brown,21,Chicago,Gadget X,31,197,6107
2721,Hannah,Jones,54,Phoenix,Tool Alpha,46,149,6854
2722,Diana,Martinez,19,Chicago,Widget B,9,31,279
2723,Fiona,Smith,177,San Antonio,Gadget Y,3871,35,840
2724,  ALICE  ,Smith,26,phoenix,Gadget Y,19,,2166
2725,Edward,Rodriguez,,Dallas,Tool Alpha,38,23,874
2726,Bob,Smith,27,Phoenix,Widget B,31,127,3937
2727,Ivan,Rodriguez,45,New York,Tool Beta,35,91,3185
2728,Alice,Martinez,53,Phoenix,Tool Beta,12,23,276
2729,Alice,Garcia,24,San Jose,Widget A,30,68,2040
2730,Ivan,Garcia,33,Los Angeles,Tool Alpha,41,42,1722
2731,Hannah,Miller,40,New York,Gadget X,5,85,425
2732,Charlie,Rodriguez,37,San Antonio,Gadget Y,6,110,660
2733,Edward,Martinez,63,New York,Gadget X,28,49,1372
2734,  CHARLIE  ,Brown,74,chicago,Tool Alpha,34,58,1972
2735,Charlie,Smith,60,San Antonio,Gadget X,3,164,492
2736,Fiona,Johnson,22,,Gadget X,31,144,4464
2737,Charlie,Rodriguez,36,Dallas,Tool Alpha,38,139,5282
2738,Edward,Rodriguez,59,Dallas,Tool Alpha,35,42,1470
2739,Charlie,Rodriguez,25,Houston,Tool Alpha,50,159,7950
2740,Ivan,Smith,24,Houston,Widget B,26,108,2808
2741,Julia,Rodriguez,50,New York,Widget B,2,154,308
2742,Ivan,Garcia,43,Chicago,Gadget X,11,21,231
2743,Charlie,Smith,72,Chicago,Tool Alpha,38,98,3724
2744,Edward,Garcia,72,Dallas,Widget A,12,164,1968
2745,Charlie,Smith,74,Philadelphia,Widget B,44,27,1188
2746,Bob,Williams,25,Philadelphia,Tool Beta,15,57,855
2747,Edward,Jones,18,San Jose,Gadget Y,4,84,336
2748,Diana,Brown,64,San Diego,Tool Beta,9,124,1116
2749,Diana,Johnson,,Phoenix,Gadget Y,43,186,7998
2750,Edward,Jones,32,Dallas,Gadget Y,12,49,588
2751,George,Williams,73,Houston,Widget A,21,187,3927
2752,Alice,Davis,40,Dallas,Tool Alpha,,114,114
2753,Charlie,Brown,38,Philadelphia,Widget B,18,27,486
2754,Diana,Williams,33,Dallas,Tool Beta,35,74,2590
2755,Fiona,Martinez,64,Dallas,Widget B,2,47,94
2756,Diana,Smith,67,Houston,Tool Alpha,43,113,4859
2757,Julia,Davis,36,Philadelphia,Widget A,35,89,3115
2758,Charlie,Williams,49,San Diego,Gadget X,43,89,3827
2759,Alice,Miller,28,Phoenix,Gadget Y,10,191,1910
2760,Hannah,Williams,25,Chicago,Widget A,35,85,2975
2761,Alice,Brown,43,Los Angeles,Gadget X,,65,780
2762,Alice,Garcia,36,San Antonio,Tool Beta,40,16,640
2763,George,Williams,31,San Jose,Tool Beta,50,176,8800
2764,George,Garcia,51,Los Angeles,Widget A,28,78,2184
2765,Ivan,Davis,66,Chicago,Widget A,49,12,588
2766,George,Williams,46,New York,Widget A,41,110,4510
2767,Edward,Johnson,28,San Jose,Tool Beta,21,168,3528
2768,Charlie,Johnson,54,San Antonio,Tool Alpha,42,144,6048
2769,Julia,Davis,33,,Widget B,23,137,3151
2770,Edward,Brown,30,,Gadget X,24,83,1992
2771,Hannah,Jones,51,Phoenix,Tool Beta,19,47,893
2772,Bob,Rodriguez,27,San Diego,Tool Alpha,,56,1344
2773,Julia,Martinez,62,San Jose,Tool Alpha,16,49,784
2774,Bob,Davis,66,Phoenix,Gadget Y,26,56,1456
2775,Edward,Williams,28,New York,Tool Beta,18,175,3150
2776,,Miller,25,san diego,Widget B,46,89,4094
2777,Fiona,Martinez,36,San Diego,Tool Alpha,2,196,392
2778,Edward,Garcia,31,Philadelphia,Widget A,16,155,2480
2779,Ivan,Smith,64,Los Angeles,Gadget Y,45,156,7020
2780,Edward,Davis,68,San Jose,Widget B,41,188,7708
2781,Diana,Brown,44,Houston,Gadget Y,4,112,448
2782,Edward,Johnson,43,New York,Widget A,10,31,310
2783,Ivan,Miller,62,Chicago,Tool Alpha,,30,360
2784,Ivan,Rodriguez,47,San Jose,Tool Beta,20,152,3040
2785,Julia,Rodriguez,65,Chicago,Tool Alpha,10,51,510
2786,Charlie,Garcia,59,Chicago,Tool Beta,7,44,308
2787,Diana,Brown,29,Phoenix,Tool Alpha,47,110,5170
2788,Alice,Garcia,52,New York,Gadget Y,10,72,720
2789,Charlie,Rodriguez,31,San Antonio,Gadget Y,25,143,3575
2790,Bob,Brown,24,Dallas,Gadget Y,3,20,60
2791,Charlie,Garcia,65,Phoenix,Gadget Y,21,162,3402
2792,Edward,Brown,42,San Jose,Gadget Y,33,132,4356
2793,Diana,Smith,57,Dallas,Widget B,41,95,3895
2794,Edward,Davis,52,Los Angeles,Gadget X,28,76,2128
2795,Edward,Rodriguez,47,Dallas,Widget B,5,189,945
2796,Diana,Brown,25,San Diego,Widget A,19,157,2983
2797,Hannah,Miller,58,New York,Tool Alpha,46,102,4692
2798,Bob,Rodriguez,67,New York,Tool Beta,38,37,1406
2799,Hannah,Rodriguez,41,Chicago,Gadget Y,7,98,686
2800,Alice,Brown,35,Dallas,Tool Beta,14,19,266
2801,,Garcia,20,Philadelphia,Gadget Y,36,153,5508
2802,  DIANA  ,Brown,59,philadelphia,Tool Alpha,29,39,1131
2803,Charlie,Williams,172,San Diego,Widget B,3791,16,400
2804,Edward,Miller,64,Los Angeles,Gadget X,47,36,1692
2805,Bob,Miller,67,Philadelphia,Gadget X,31,76,2356
2806,Ivan,Garcia,73,Los Angeles,Gadget X,19,143,2717
2807,Bob,Johnson,45,Houston,Tool Alpha,4,18,72
2808,Alice,Davis,49,San Antonio,Gadget X,23,139,3197
2809,Fiona,Rodriguez,20,New York,Tool Alpha,48,23,1104
2810,Fiona,Miller,38,Phoenix,Gadget Y,34,87,2958
2811,George,Rodriguez,51,Los Angeles,Widget B,22,19,418
2812,Alice,Davis,160,Phoenix,Tool Beta,1259,165,5775
2813,George,Brown,70,Houston,Gadget X,16,13,208
2814,Julia,Jones,50,San Diego,Widget A,20,60,1200
2815,Charlie,Martinez,51,Houston,Gadget Y,3,91,273
2816,Bob,Rodriguez,75,Chicago,Gadget X,20,53,1060
2817,Bob,Garcia,24,San Antonio,Tool Alpha,47,120,5640
2818,George,Brown,35,San Jose,Tool Beta,27,124,3348
2819,Fiona,Brown,40,San Antonio,Widget B,26,74,1924
2820,Ivan,Johnson,75,San Jose,Gadget Y,1,177,177
2821,Diana,Miller,73,Chicago,Gadget X,35,90,3150
2822,Diana,Smith,49,New York,Gadget Y,17,136,2312
2823,Fiona,Martinez,47,Los Angeles,Gadget Y,11,99,1089
2824,Fiona,Smith,23,San Antonio,Gadget Y,46,56,2576
2825,Charlie,Jones,19,Philadelphia,Gadget X,5,125,625
2826,Ivan,Brown,48,Phoenix,Gadget Y,5,84,420
2827,Ivan,Garcia,24,,Gadget Y,35,186,6510
2828,Alice,Rodriguez,43,San Jose,Tool Beta,43,70,3010
2829,Julia,Jones,21,San Jose,Tool Beta,16,64,1024
2830,George,Brown,34,Philadelphia,Widget B,33,112,3696
2831,Bob,Smith,37,Houston,Gadget Y,,136,6800
2832,  ALICE  ,Martinez,36,houston,Gadget X,14,65,910
2833,  HANNAH  ,Davis,47,philadelphia,Gadget X,47,58,2726
2834,Charlie,Davis,33,New York,Tool Beta,27,,1269
2835,Diana,Brown,44,San Jose,Widget B,37,195,7215
2836,George,Williams,39,Dallas,Tool Beta,29,183,5307
2837,Edward,Jones,43,San Antonio,Widget A,8,39,312
2838,Alice,Johnson,45,Chicago,Gadget X,8,92,736
2839,Julia,Rodriguez,31,Chicago,Gadget X,,153,4590
2840,Edward,Johnson,27,San Jose,Widget A,1,17,17
2841,  JULIA  ,Jones,50,san jose,Gadget X,3,178,534
2842,Edward,Rodriguez,,Philadelphia,Gadget Y,13,67,871
2843,Fiona,Rodriguez,31,New York,Widget A,1,58,58
2844,  CHARLIE  ,Martinez,61,dallas,Widget B,28,126,3528
2845,,Jones,34,San Jose,Widget B,4,106,424
2846,Charlie,Martinez,67,Los Angeles,Gadget X,33,176,5808
2847,Diana,Williams,33,San Diego,Tool Alpha,35,65,2275
2848,Julia,Jones,18,New York,Tool Alpha,22,116,2552
2849,Ivan,Brown,47,Dallas,Widget A,40,128,5120
2850,George,Rodriguez,68,,Widget A,18,108,1944
2851,Fiona,Rodriguez,54,Chicago,Widget B,10,78,780
2852,Diana,Williams,41,San Antonio,Gadget X,22,134,2948
2853,Charlie,Miller,29,San Antonio,Gadget Y,27,37,999
2854,Fiona,Smith,66,Chicago,Widget A,14,28,392
2855,Charlie,Brown,30,New York,Gadget Y,3,140,420
2856,Julia,Smith,47,San Jose,Gadget X,28,82,2296
2857,Fiona,Smith,74,San Diego,Gadget Y,12,177,2124
2858,Alice,Miller,59,Los Angeles,Tool Alpha,6,128,768
2859,  GEORGE  ,Williams,75,philadelphia,Tool Beta,26,27,702
2860,Julia,Johnson,,New York,Gadget Y,5,112,560
2861,Ivan,Smith,29,Phoenix,Widget A,22,105,2310
2862,  FIONA  ,Johnson,27,philadelphia,Gadget Y,39,170,6630
2863,Alice,Jones,75,Houston,Tool Beta,40,150,6000
2864,Alice,Jones,64,Los Angeles,Gadget Y,45,144,6480
2865,Charlie,Brown,70,Philadelphia,Tool Alpha,34,21,714
2866,  BOB  ,Rodriguez,75,chicago,Gadget X,44,34,1496
2867,Fiona,Jones,72,San Antonio,Gadget X,7,116,812
2868,Charlie,Davis,49,San Antonio,Tool Beta,22,141,3102
2869,Charlie,Brown,68,San Jose,Widget A,29,53,1537
2870,Diana,Davis,73,Chicago,Tool Alpha,34,187,6358
2871,Edward,Garcia,27,Philadelphia,Widget A,23,162,3726
2872,  HANNAH  ,Garcia,61,houston,Gadget X,13,44,572
2873,Diana,Davis,57,Los Angeles,Tool Alpha,31,129,3999
2874,Alice,Jones,52,San Antonio,Tool Beta,9,163,1467
2875,Ivan,Johnson,22,Philadelphia,Tool Alpha,33,124,4092
2876,Bob,Garcia,35,Houston,Gadget Y,20,129,2580
2877,Hannah,Williams,43,New York,Widget B,50,174,8700
2878,Hannah,Smith,68,Los Angeles,Gadget Y,12,,1260
2879,George,Johnson,41,Dallas,Widget B,49,25,1225
2880,Diana,Davis,28,Los Angeles,Widget B,48,80,3840
2881,Ivan,Martinez,35,Los Angeles,Gadget Y,47,168,7896
2882,George,Martinez,22,Phoenix,Tool Beta,46,130,5980
2883,Edward,Miller,27,San Antonio,Gadget Y,27,66,1782
2884,  BOB  ,Brown,71,phoenix,Gadget Y,,24,216
2885,  IVAN  ,Rodriguez,54,new york,Gadget X,6,76,456
2886,  FIONA  ,Williams,46,philadelphia,Tool Alpha,45,71,3195
